year,number_trucks,hours,cost,description,animal_group,property_category,special_service_type_category,borough
2011,1,2,520,PREGNANT MARE FALLEN INTO DITCH,Horse,Outdoor,Other animal assistance,Redbridge
2011,1,1,260,CAT TRAPPED UNDER DOOR,Cat,Dwelling,Other animal assistance,Croydon
2011,1,1,260,BIRD TRAPPED IN NETTING,Bird,Non Residential,Animal rescue from below ground,Westminster
2011,1,1,260,CAT STUCK IN CHIMNEY,Cat,Dwelling,Other animal assistance,Lambeth
2011,1,1,260,BIRD TRAPPED INCHIMNEY,Bird,Dwelling,Other animal assistance,Hackney
2011,1,1,260,DOG WITH HEAD STUCK IN RAILINGS,Dog,Non Residential,Other animal assistance,Haringey
2011,1,2,520,CAT STUCK IN BASEMENT AREA,Cat,Dwelling,Animal rescue from below ground,Kensington and Chelsea
2011,1,1,260,DOG IN CANAL,Dog,Outdoor,Animal rescue from water,Ealing
2011,1,1,260,ASSIST RSPCA WITH CAT IN TREE,Cat,Dwelling,Animal rescue from height,Barnet
2011,1,1,260,BIRD STUCK IN  TREE,Bird,Outdoor,Animal rescue from height,Croydon
2011,1,1,260,ASSIST RSPCA WITH CAT ON ROOF,Cat,Dwelling,Animal rescue from height,Brent
2011,1,1,260,KITTEN TRAPPED ON ROOF,Cat,Dwelling,Animal rescue from height,Southwark
2011,1,1,260,BIRD TRAPPED IN NETTING,Bird,Non Residential,Animal rescue from height,Waltham Forest
2011,1,1,260,CAT TRAPPED UNDER FLOORBOARDS,Cat,Dwelling,Other animal assistance,Merton
2011,1,1,260,CAT FALLEN INTO BASEMENT,Cat,Dwelling,Animal rescue from below ground,Hammersmith and Fulham
2011,1,1,260,FOX TRAPPED IN BASEMENT,Fox,Dwelling,Other animal assistance,Kensington and Chelsea
2011,1,1,260,BIRD TRAPPED IN WIRE AT ROOF LEVEL,Bird,Dwelling,Animal rescue from height,Ealing
2011,1,1,260,HORSE TRAPPED ON FENCE,Horse,Outdoor,Other animal assistance,Croydon
2011,1,1,260,KITTEN STUCK IN HOLE,Cat,Dwelling,Animal rescue from below ground,Lewisham
2011,1,1,260,BIRD TRAPPED IN CHIMNEY,Bird,Dwelling,Other animal assistance,Westminster
2011,1,1,260,RUNNING CALL TO BIRD IN NETTING,Bird,Non Residential,Animal rescue from height,Lewisham
2011,2,3,780,HORSE IN CANAL,Horse,Outdoor Structure,Animal rescue from water,Enfield
2011,1,1,260,ASSIST RSPCA WITH  INJURED CAT FALLEN FROM ROOF,Cat,Dwelling,Animal rescue from height,Lewisham
2011,1,1,260,CAT TRAPPED INSIDE GARAGE,Cat,Non Residential,Other animal assistance,Waltham Forest
2011,1,1,260,CAT TRAPPED IN NETTING,Cat,Dwelling,Other animal assistance,Ealing
2011,1,1,260,ASSIST RSPCA CAT STUCK IN CHIMNEY,Cat,Dwelling,Animal rescue from height,Hillingdon
2011,1,1,260,ASSIST RSPCA WITH TRAPPED FOX,Fox,Dwelling,Other animal assistance,Newham
2011,1,1,260,CAT TRAPPED IN TREE,Cat,Outdoor,Animal rescue from height,Havering
2011,1,1,260,CAT TRAPPED BEHIND SHED,Cat,Outdoor Structure,Other animal assistance,Barnet
2011,2,3,780,HORSE STUCK IN DITCH,Horse,Outdoor,Animal rescue from water,Waltham Forest
2011,1,1,260,INJURED FOX FALLEN THROUGH ROOF OF BUILDING,Fox,Non Residential,Animal rescue from below ground,Tower Hamlets
2011,1,1,260,PIGEON TRAPPED IN NETTING ON BRIDGE,Bird,Outdoor Structure,Animal rescue from height,Brent
2011,1,1,260,FOX TRAPPED BETWEEN WALLS,Fox,Dwelling,Other animal assistance,Haringey
2011,1,1,260,ASSIST RSPCA WITH KITTEN STUCK UP A TREE,Cat,Outdoor,Animal rescue from height,Havering
2011,1,1,260,KITTEN STUCK IN PIPE,Cat,Dwelling,Other animal assistance,Southwark
2011,1,1,260,KITTEN TRAPPED BEHIND BATH,Cat,Dwelling,Other animal assistance,Southwark
2011,1,1,260,ASSIST RSPCA WITH CAT UP TREE,Cat,Dwelling,Animal rescue from height,Waltham Forest
2011,1,1,260,RUNNING CALL TO BIRD TRAPPED IN TREE,Bird,Dwelling,Animal rescue from height,Haringey
2011,1,1,260,ASSIST RSPCA WITH CAT STUCK ON ROOF,Cat,Dwelling,Animal rescue from height,Newham
2011,1,1,260,ASSIST LAS WITH CAT IN TREE,Cat,Outdoor,Animal rescue from height,Redbridge
2011,1,1,260,TWO KITTENS TRAPPED IN WASHROOM,Cat,Dwelling,Animal rescue from height,Lambeth
2011,1,1,260,CAT TRAPPED BEHIND WALL IN HOUSE,Cat,Dwelling,Animal rescue from height,Southwark
2011,1,1,260,SQUIRELL TRAPPED BEHIND RADIATOR,Squirrel,Dwelling,Other animal assistance,Waltham Forest
2011,1,2,520,ASSIST RSPCA WITH BIRD OF PREY STUCK IN TREE,Bird,Outdoor,Animal rescue from height,Havering
2011,1,1,260,PIGEON TRAPPED IN CHIMNEY,Bird,Dwelling,Other animal assistance,Lewisham
2011,1,1,260,CAT TRAPPED  IN BUSHES,Cat,Outdoor,Animal rescue from height,Kensington and Chelsea
2011,1,1,260,DOG TRAPPED UNDER FENCE,Dog,Outdoor,Other animal assistance,Hillingdon
2011,1,1,260,DOG TRAPPED IN HOLE IN REAR GARDEN,Dog,Dwelling,Animal rescue from below ground,Tower Hamlets
2011,1,2,520,ASSIST RSPCA WITH CAT ON ROOF,Cat,Non Residential,Animal rescue from height,Lambeth
2011,1,1,260,BIRD TRAPPED UNDER GUTTERING,Bird,Dwelling,Animal rescue from height,Ealing
2011,1,1,260,HORSE IN WATERWAY,Horse,Outdoor,Animal rescue from water,Enfield
2011,1,1,260,CAT TRAPPED IN DUCTING,Cat,Dwelling,Other animal assistance,Hackney
2011,1,1,260,BIRD TRAPPED IN NETTING,Bird,Non Residential,Animal rescue from height,Kingston upon Thames
2011,1,1,260,CAT TRAPPED BEHIND FIREPLACE,Cat,Dwelling,Animal rescue from below ground,Harrow
2011,1,1,260,CAT TRAPPED ON BALCONY,Cat,Dwelling,Animal rescue from height,Lewisham
2011,1,1,260,BIRD TRAPPED IN GUTTERING OF HOUSE,Bird,Dwelling,Animal rescue from height,Hammersmith and Fulham
2011,1,1,260,DOG WITH HEADTRAPPED IN RAILINGS,Dog,Outdoor,Other animal assistance,Greenwich
2011,1,2,520,DOG TRAPPED UNDER CAR,Dog,Road Vehicle,Other animal assistance,Barnet
2011,1,1,260,CAT TRAPPED,Cat,Road Vehicle,Other animal assistance,Islington
2011,1,1,260,INJURED CAT IN PRECARIOUS POSITION,Cat,Dwelling,Animal rescue from height,Islington
2011,1,1,260,CAT STUCK UP A TREE,Cat,Outdoor,Animal rescue from height,Haringey
2011,1,1,260,ASSIST RSPCA WITH TRAPPED BIRD,Bird,Dwelling,Animal rescue from height,Enfield
2011,1,1,260,ASSIST RSPCA WITH CAT STUCK UP TREE,Cat,Outdoor,Animal rescue from height,Croydon
2011,1,1,260,BIRD TRAPPED ON EAVES OF HOUSE,Bird,Dwelling,Animal rescue from height,Greenwich
2011,1,1,260,DOG TRAPPED IN FOOTINGS DITCH,Dog,Outdoor,Animal rescue from below ground,Hounslow
2011,1,1,260,DOG TRAPPED IN RAILINGS,Dog,Outdoor Structure,Other animal assistance,Harrow
2011,1,1,260,KITTEN TRAPPED BEHIND RAFTERS,Cat,Non Residential,Animal rescue from height,Barking and Dagenham
2011,1,1,260,KITTEN STUCK IN ROOF,Cat,Non Residential,Animal rescue from height,Barking and Dagenham
2011,1,1,260,BIRD TRAPPED IN CHIMNEY,Bird,Dwelling,Other animal assistance,Newham
2011,1,2,520,CAT STUCK UP A TREE,Cat,Outdoor,Animal rescue from height,Barnet
2011,1,1,260,BIRD TRAPPED BEHIND CHIMNEY,Bird,Dwelling,Animal rescue from height,Hillingdon
2011,1,1,260,DOG ON WINDOW LEDGE,Dog,Dwelling,Animal rescue from height,Tower Hamlets
2011,1,1,260,CAT STUCK BEHIND WALL,Cat,Dwelling,Animal rescue from height,Camden
2011,1,1,260,KITTEN TRAPPED BEHIND RADIATOR,Cat,Dwelling,Other animal assistance,Brent
2011,1,1,260,PUPPY WITH LEG TRAPPED IN GARDEN SEAT,Dog,Dwelling,Other animal assistance,Ealing
2011,1,2,520,CAT STUCK BEHIND GAS FIRE,Cat,Other Residential,Other animal assistance,Lewisham
2011,1,1,260,CAT TRAPPED ON BALCONY,Cat,Dwelling,Animal rescue from height,Southwark
2011,1,1,260,ASSIST RSPCA INSPECTOR WITH CAT STUCK ON BALCONY,Cat,Dwelling,Animal rescue from height,Camden
2011,1,1,260,ASSIST RSPCA WITH CAT STUCK ON ROOF,Cat,Dwelling,Animal rescue from height,Southwark
2011,1,1,260,CAT TRAPPED BETWEEN SHUTTERS,Cat,Non Residential,Other animal assistance,Ealing
2011,1,1,260,FOX STUCK IN BASEMENT AREA   RSPCA IN ATTENDANCE,Fox,Dwelling,Animal rescue from below ground,Southwark
2011,1,1,260,ASSIST RSPCA WITH CAT ON ROOF,Cat,Dwelling,Animal rescue from height,Kingston upon Thames
2011,1,2,520,HORSE TRAPPED IN HORSEBOX,Horse,Road Vehicle,Other animal assistance,Bromley
2011,1,1,260,RUNNING CALL TO FOX STUCK BEHIND FRIDGE,Fox,Dwelling,Other animal assistance,Waltham Forest
2011,1,2,520,PUPPY WITH PAW TRAPPED IN SINK PLUG HOLE,Dog,Dwelling,Other animal assistance,Barnet
2011,1,1,260,DOG WITH HEAD STUCK IN WINE RACK,Dog,Non Residential,Other animal assistance,Havering
2011,1,1,260,CAT WITH HEAD TRAPPED,Cat,Dwelling,Other animal assistance,Hammersmith and Fulham
2011,1,1,260,CAT TRAPPED UNDER FLOOR BOARDS,Cat,Dwelling,Animal rescue from below ground,Waltham Forest
2011,1,1,260,CAT IN RIVER,Cat,Outdoor,Animal rescue from water,Merton
2011,1,1,260,CAT TRAPPED IN NETTING,Cat,Dwelling,Animal rescue from below ground,Waltham Forest
2011,1,1,260,YOUNG CAT STUCK BEHIND WASHING MACHINE,Cat,Dwelling,Animal rescue from below ground,Hammersmith and Fulham
2011,1,1,260,CAT TRAPPED IN SHOP SHUTTERS,Cat,Non Residential,Animal rescue from height,Hackney
2011,1,1,260,DOG WITH LEG STUCK IN IRON ORNAMENT,Dog,Dwelling,Other animal assistance,Barking and Dagenham
2011,1,2,520,CAT STUCK ON WASHING LINE,Cat,Dwelling,Animal rescue from height,Barking and Dagenham
2011,1,1,260,BABY FOX TRAPPED BEHIND SHED AND WALL,Fox,Outdoor,Other animal assistance,Waltham Forest
2011,1,2,520,RUNNING CALL TO CAT TRAPPED IN CAR,Cat,Road Vehicle,Other animal assistance,Newham
2011,1,1,260,ASSIST RSPCA WITH BIRD TRAPPED IN TREE,Bird,Outdoor,Animal rescue from height,Harrow
2011,1,1,260,KITTEN STUCK IN PIPE,Cat,Dwelling,Other animal assistance,Tower Hamlets
2011,1,1,260,CAT TRAPPED IN PROPERTY BENEATH,Cat,Dwelling,Animal rescue from below ground,Croydon
2011,1,1,260,CAT STUCK UNDER HOUSE,Cat,Dwelling,Animal rescue from below ground,Lewisham
2011,1,1,260,ASSIST RSPCA WITH CAT UP TREE,Cat,Dwelling,Animal rescue from height,Croydon
2011,1,1,260,ASSIST RSPCA WITH CAT STUCK UP TREE,Cat,Outdoor,Animal rescue from height,Islington
2011,1,1,260,DOG STUCK IN FENCE,Dog,Outdoor,Other animal assistance,Hillingdon
2011,1,1,260,ASSIST RSPCA  WITH  CAT   IN TREE,Cat,Outdoor,Animal rescue from height,Enfield
2011,1,1,260,BIRD TRAPPED IN CHIMNEY,Bird,Dwelling,Other animal assistance,Barnet
2011,1,1,260,KITTEN STUCK IN BRANCH OF TREE,Cat,Outdoor,Animal rescue from height,Ealing
2011,1,1,260,CAT TRAPPED BETWEEN WALLS,Cat,Dwelling,Animal rescue from below ground,Lewisham
2011,1,1,260,DOG TRAPPED IN METAL BARS OF CHILDS SWING,Dog,Outdoor,Other animal assistance,Bromley
2011,1,1,260,DOG TRAPPED UNDER PORTAKABIN,Dog,Outdoor,Animal rescue from height,Southwark
2011,1,1,260,FOX  LOCKED IN COURTYARD,Fox,Outdoor Structure,Other animal assistance,Tower Hamlets
2011,1,1,260,CAT TRAPPED BEHIND WARDROBE,Cat,Dwelling,Other animal assistance,Croydon
2011,1,1,260,DOG STUCK IN STREAM,Dog,Outdoor,Animal rescue from water,Merton
2011,1,1,260,KITTEN WITH HEAD TRAPPED IN FENCE,Cat,Dwelling,Other animal assistance,Hillingdon
2011,1,1,260,ASSIST RSPCA WITH CAT STUCK ON WINDOW LEDGE,Cat,Dwelling,Animal rescue from height,Redbridge
2011,1,1,260,DOG TRAPPED BETWEEN WALL AND SHED,Dog,Outdoor,Other animal assistance,Enfield
2011,1,1,260,CAT TRAPPED BETWEEN SHED AND FENCE,Cat,Dwelling,Other animal assistance,Islington
2011,1,1,260,CAT TRAPPED BETWEEN WALL AND FENCE,Cat,Outdoor,Animal rescue from height,Lambeth
2011,1,1,260,KITTEN STUCK UP TREE,Cat,Outdoor,Animal rescue from height,Barnet
2011,1,1,260,CAT STUCK IN GUTTERING,Cat,Dwelling,Animal rescue from height,Wandsworth
2011,1,1,260,ASSIST RSPCA WITH PIGEON TRAPPED IN NETTING UNDER RAILWAY BRIDGE,Bird,Outdoor,Animal rescue from height,Bromley
2011,1,1,260,DOG TRAPPED BETWEEN WALL  AND GARAGE,Dog,Dwelling,Other animal assistance,Bexley
2011,1,1,260,KITTEN STUCK IN GUTTERING,Cat,Dwelling,Animal rescue from height,Hackney
2011,1,1,260,DOG IN PRECARIOUS POSITION,Dog,Dwelling,Animal rescue from height,Tower Hamlets
2011,1,1,260,PIGEON ENTANGLED IN NETTING,Bird,Non Residential,Animal rescue from height,City of London
2011,1,1,260,RUNNING CALL TO CAT UP TREE,Cat,Outdoor,Animal rescue from height,Harrow
2011,1,1,260,KITTEN TRAPPED IN WASHING MACHINE,Cat,Dwelling,Other animal assistance,Tower Hamlets
2011,1,1,260,KITTEN TRAPPED UNDER FLOOR IN BATHROOM,Cat,Dwelling,Animal rescue from water,Lambeth
2011,1,3,780,KITTEN STUCK IN VENT - DISTRESSED,Cat,Dwelling,Animal rescue from height,Greenwich
2011,1,1,260,KITTEN TRAPPED IN RAZOR WIRE,Cat,Non Residential,Other animal assistance,Croydon
2011,1,1,260,DOG TRAPPED IN FENCE,Dog,Dwelling,Other animal assistance,Bexley
2011,1,1,260,FOX WITH SEVERE LEG INJURIES,Fox,Dwelling,Other animal assistance,Bromley
2011,1,1,260,CAT TRAPPED BETWEEN LIFT AND WALL,Cat,Dwelling,Other animal assistance,Waltham Forest
2011,1,1,260,ASSIST RSPCA WITH TRAPPED PIGEON,Bird,Outdoor Structure,Animal rescue from height,Enfield
2011,1,1,260,DOG TRAPPED IN CONCRETE TUNNEL,Dog,Outdoor,Animal rescue from below ground,Ealing
2011,1,1,260,CAT WITH LEG TRAPPED BEHIND RADIATOR,Cat,Dwelling,Other animal assistance,Lambeth
2011,1,1,260,ASSIST RSPCA WITH CAT ON ROOF,Cat,Dwelling,Animal rescue from height,Barnet
2011,1,1,260,CAT TRAPPED IN TOP OF SPIKY FENCE,Cat,Dwelling,Animal rescue from height,Hackney
2011,1,1,260,BIRD STUCK BETWEEN WALLS,Bird,Dwelling,Animal rescue from height,Barking and Dagenham
2011,1,1,260,FOX TRAPPED IN BASEMENT LIGHTWELL,Fox,Dwelling,Animal rescue from below ground,Kensington and Chelsea
2011,1,4,1040,PUPPY WITH HEAD STUCK BETWEEN CONCRETE POSTS,Dog,Dwelling,Other animal assistance,Barking and Dagenham
2011,1,1,260,ASSIST RSPCA WITH CAT TRAPPED IN BASEMENT,Cat,Dwelling,Animal rescue from below ground,Camden
2011,1,1,260,CAT CAUGHT BETWEEN WALL OUTSIDE,Cat,Dwelling,Other animal assistance,Richmond upon Thames
2011,1,1,260,FOX TRAPPED IN GATE,Fox,Outdoor Structure,Other animal assistance,Hounslow
2011,1,1,260,INJURED PARROT STUCK IN TREE,Bird,Outdoor,Animal rescue from height,Greenwich
2011,1,1,260,ASSIST RSPCA WITH  CAT UP TREE,Cat,Outdoor,Animal rescue from height,Waltham Forest
2011,1,1,260,DOG TRAPPED IN POND,Dog,Outdoor,Animal rescue from water,Waltham Forest
2011,1,1,260,KITTEN TRAPPED BETWEEN TWO WALLS,Cat,Dwelling,Animal rescue from height,Richmond upon Thames
2011,1,1,260,DOG FALLEN DOWN STORM DRAIN,Dog,Outdoor Structure,Animal rescue from below ground,Sutton
2011,1,1,260,RUNNING CALL TO ASSIST RSPCA WITH BIRDS IN DISTRESS,Bird,Outdoor Structure,Animal rescue from height,Newham
2011,1,1,260,CAT STUCK UP CHIMNEY,Cat,Dwelling,Other animal assistance,Islington
2011,1,1,260,PUPPY STUCK UNDER DECKING,Dog,Dwelling,Animal rescue from below ground,Lambeth
2011,1,1,260,KITTEN STUCK IN FIRE PLACE,Cat,Dwelling,Other animal assistance,Lambeth
2011,1,1,260,CAT TRAPPED BEHIND RADIATOR,Cat,Dwelling,Other animal assistance,Lambeth
2011,1,2,520,CAT TRAPPED IN CAR ENGINE,Cat,Road Vehicle,Other animal assistance,Havering
2011,1,1,260,CAT STUCK IN SEWER PIPE,Cat,Dwelling,Animal rescue from below ground,Lewisham
2011,1,2,520,HORSES LOOSE IN ROADWAY,Horse,Outdoor,Other animal assistance,Havering
2011,1,1,260,CAT STUCK BEHIND WALL,Cat,Dwelling,Animal rescue from below ground,Havering
2011,1,1,260,DOG LOCKED IN CAR,Dog,Road Vehicle,Other animal assistance,Barnet
2011,1,3,780,HORSE STUCK IN RIVER,Horse,Outdoor,Other animal assistance,Havering
2011,1,1,260,CAT TRAPPED ON LEDGE,Cat,Dwelling,Animal rescue from height,Bromley
2011,1,1,260,KITTEN TRAPPED IN HEDGE,Cat,Outdoor,Other animal assistance,Tower Hamlets
2011,1,1,260,KITTEN STUCK IN DRAIN PIPE,Cat,Dwelling,Other animal assistance,Croydon
2011,1,1,260,CAT LOCKED IN CAR,Cat,Road Vehicle,Other animal assistance,Haringey
2011,1,1,260,KITTEN STUCK BETWEEN OUTDOOR STORAGE UNITS,Cat,Non Residential,Other animal assistance,Newham
2011,1,1,260,KITTEN STUCK ON ROOF,Cat,Dwelling,Animal rescue from height,Hillingdon
2011,1,1,260,DOG LOCKED IN CAR,Dog,Road Vehicle,Other animal assistance,Sutton
2011,1,1,260,DOG TRAPPED IN AN IRON GATE,Dog,Outdoor,Other animal assistance,Croydon
2011,1,2,520,CAT STUCK IN CAR WHEEL,Cat,Road Vehicle,Other animal assistance,Camden
2011,1,1,260,CAT STUCK BETWEEN HOUSE AND DRAINING AREA,Cat,Dwelling,Animal rescue from below ground,Croydon
2011,1,1,260,"INJURED CAT, TANGLED UP IN TREE",Cat,Outdoor,Animal rescue from height,Hackney
2011,1,1,260,FOX TRAPPED IN GATE,Fox,Outdoor Structure,Other animal assistance,Hackney
2011,1,4,1040,HORSE IN DITCH,Horse,Outdoor,Other animal assistance,Kingston upon Thames
2011,1,1,260,DOG TRAPPED BETWEEN WALL AND FENCE,Dog,Dwelling,Other animal assistance,Enfield
2011,1,1,260,HORSE TRAPPED IN STABLE DOORS,Horse,Non Residential,Other animal assistance,Waltham Forest
2011,1,2,520,CAT TRAPPED BETWEEN WALLS,Cat,Dwelling,Other animal assistance,Hillingdon
2011,1,1,260,RUNNING CALL TO TRAPPED BIRD,Bird,Dwelling,Animal rescue from height,Ealing
2011,1,1,260,DISTRESSED CAT TRAPPED IN LOCKUP GARAGE,Cat,Outdoor Structure,Other animal assistance,Camden
2011,1,1,260,CAT TRAPPED BEHIND SHEDS,Cat,Outdoor Structure,Other animal assistance,Islington
2011,1,1,260,ASSIST RSPCA WITH CAT STUCK UP A TREE,Cat,Outdoor,Animal rescue from height,Ealing
2011,1,1,260,DOG STUCK ON BALCONY,Dog,Dwelling,Animal rescue from height,Hounslow
2011,1,1,260,CAT STUCK UP TREE,Cat,Outdoor,Animal rescue from height,Lambeth
2011,1,1,260,BIRDS TRAPPED BEHIND WIRE MESH,Bird,Other Residential,Animal rescue from height,Ealing
2011,1,1,260,SMALL ANIMAL RESCUE,Bird,Dwelling,Animal rescue from height,Westminster
2011,1,1,260,DOG WITH PAW STUCK IN BENCH,Dog,Outdoor,Other animal assistance,Barking and Dagenham
2011,1,1,260,CAT TRAPPED IN BASEMENT AREA,Cat,Dwelling,Animal rescue from below ground,Hammersmith and Fulham
2011,1,1,260,CAT UP TREE,Cat,Dwelling,Animal rescue from height,Hillingdon
2011,1,1,260,SQUIRREL TRAPPED BETWEEN WALL AND DRAINPIPE,Squirrel,Dwelling,Animal rescue from height,Enfield
2011,1,1,260,TWO DOGS TRAPPED,Dog,Dwelling,Other animal assistance,Havering
2011,1,1,260,CAT TRAPPED IN SOFA,Cat,Dwelling,Other animal assistance,Lambeth
2011,1,1,260,ASSIST RSPCA WITH SWAN TRAPPED BEHIND WIRE FENCE,Bird,Outdoor,Other animal assistance,Brent
2011,1,1,260,CAT TRAPPED IN CAR ENGINE,Cat,Road Vehicle,Other animal assistance,Southwark
2011,1,1,260,PIGEON TRAPPED ON SHOP SIGN,Bird,Non Residential,Animal rescue from height,Brent
2011,1,1,260,CAT TRAPPED BY FENCE,Cat,Outdoor,Animal rescue from below ground,Brent
2011,1,1,260,ASSIST RSPCA WITH CAT STUCK UP TREE,Cat,Outdoor,Animal rescue from height,Hackney
2011,1,1,260,CAT STUCK BETWEEN WALLS,Cat,Dwelling,Other animal assistance,Havering
2011,1,1,260,CAT LOCKED IN GARAGE,Cat,Non Residential,Other animal assistance,Bromley
2011,1,1,260,CAT TRAPPED BETWEEN FENCE AND SHED,Cat,Dwelling,Animal rescue from below ground,Wandsworth
2011,1,1,260,DOG TRAPPED INCAR  DOOR,Dog,Road Vehicle,Other animal assistance,Bromley
2011,1,2,520,CAT STUCK IN CHIMNEY,Cat,Dwelling,Animal rescue from height,Hillingdon
2011,1,2,520,DOG DOWN BADGER HOLE,Dog,Outdoor,Animal rescue from below ground,Croydon
2011,1,1,260,CAT STUCK IN DRAIN,Cat,Outdoor,Animal rescue from below ground,Haringey
2011,1,2,520,DOG WEDGED IN BETWEEN TWO BUILDINGS,Dog,Dwelling,Other animal assistance,Havering
2011,1,1,260,DOG TRAPPED BETWEEN TWO WALLS,Dog,Dwelling,Animal rescue from below ground,Bexley
2011,1,1,260,DOG WITH HEAD STUCK IN RAILINGS,Dog,Dwelling,Other animal assistance,Havering
2011,1,1,260,BIRD TRAPPED IN BAG ON FLAT ROOF,Bird,Dwelling,Other animal assistance,Hackney
2011,1,1,260,CAT STUCK UP TREE,Cat,Dwelling,Animal rescue from height,Redbridge
2011,1,1,260,CAT TRAPPED BETWEEN WALLS,Cat,Dwelling,Other animal assistance,Enfield
2011,1,2,520,CAT TRAPPED ON EMBANKMENT BY CANAL,Cat,Outdoor,Other animal assistance,Hillingdon
2011,1,1,260,DOG IN RIVER,Dog,Outdoor,Animal rescue from water,Havering
2011,1,2,520,DOG TRAPPED IN POND,Dog,Outdoor,Animal rescue from water,Barnet
2011,1,1,260,RUNNING CALL TO BIRD CAUGHT IN TREE,Bird,Outdoor,Animal rescue from height,Redbridge
2011,1,1,260,PIGEON TRAPPED IN NETTING AT FOURTH FLOOR LEVEL,Bird,Dwelling,Animal rescue from height,Kensington and Chelsea
2011,1,1,260,DOG TRAPPED ON BALCONY,Dog,Dwelling,Animal rescue from height,Tower Hamlets
2011,1,1,260,DOG WITH HEAD TRAPPED IN DOOR,Dog,Dwelling,Other animal assistance,Bromley
2011,1,1,260,DOG HANGING FROM TREE,Dog,Outdoor,Animal rescue from height,Croydon
2011,1,1,260,HORSE STUCK IN A DITCH,Horse,Outdoor,Animal rescue from below ground,Sutton
2011,1,1,260,DOG WITH HEAD STUCK IN FENCE,Dog,Outdoor Structure,Other animal assistance,Merton
2011,2,3,780,BIRD TRAPPED BY STRING HANGING FROM ROOF,Bird,Outdoor,Animal rescue from height,Ealing
2011,1,2,520,SWAN WITH HEAD STUCK IN RAILINGS,Bird,Outdoor,Other animal assistance,Southwark
2011,1,1,260,CAT STUCK UP TREE,Cat,Outdoor,Animal rescue from height,Barking and Dagenham
2011,1,1,260,DOG TRAPPED BETWEEN FLOORING OF KENNEL,Dog,Dwelling,Other animal assistance,Havering
2011,1,1,260,ASSIST RSPCA RELEASE BIRD TRAPPED IN GUTTERING,Bird,Dwelling,Animal rescue from height,Brent
2011,1,1,260,BIRD TRAPPED IN TREE,Bird,Outdoor,Animal rescue from height,Redbridge
2011,1,1,260,CAT TRAPPED ON ROOF,Cat,Dwelling,Animal rescue from height,Camden
2011,1,1,260,ASSIST WITH HORSE TRAPPED IN STALL,Horse,Outdoor,Animal rescue from height,Greenwich
2011,1,1,260,CAT TRAPPED IN PIPE IN FLAT,Cat,Dwelling,Other animal assistance,Camden
2011,1,1,260,DOG TRAPPED IN BASEMENT,Dog,Dwelling,Animal rescue from below ground,Tower Hamlets
2011,1,1,260,ASSIST RSPCA WITH CAT ON ROOF,Cat,Non Residential,Animal rescue from height,Bromley
2011,1,1,260,ASSIST RSPCA WITH TRAPPED PIGEON,Bird,Non Residential,Animal rescue from height,Redbridge
2011,1,1,260,DOG FALLEN IN RIVER,Dog,Outdoor,Animal rescue from water,City of London
2011,1,2,520,HORSE STUCK IN DITCH,Horse,Outdoor,Animal rescue from water,Sutton
2011,1,1,260,DOG IN RIVER,Dog,Outdoor,Animal rescue from water,Richmond upon Thames
2011,1,1,260,DOG WITH HEAD STUCK IN FENCE,Dog,Outdoor Structure,Other animal assistance,Newham
2011,1,1,260,RUNNING CALL TO CAT STUCK IN TREE,Cat,Outdoor,Animal rescue from height,Enfield
2011,1,1,260,BIRD TRAPPED IN NETTING,Bird,Non Residential,Animal rescue from height,Kingston upon Thames
2011,1,1,260,DEER WITH HEAD STUCK IN RAILINGS,Deer,Outdoor Structure,Other animal assistance,Havering
2011,1,1,260,CAT   TRAPPED IN TREE,Cat,Outdoor,Animal rescue from height,Enfield
2011,1,1,260,KITTEN TRAPPED BETWEEN TWO HOUSES,Cat,Dwelling,Animal rescue from height,Newham
2011,1,2,520,HORSE STUCK IN RIVER - LEVEL ONE WATER RESCUE,Horse,Outdoor,Other animal assistance,Havering
2011,1,1,260,BIRD STUCK BEHIND GAS FIRE,Bird,Dwelling,Animal rescue from height,Southwark
2011,1,1,260,INJURED CAT TRAPPED ON FENCE,Cat,Non Residential,Animal rescue from height,Haringey
2011,1,1,260,CAT FALLEN THROUGH ROOF OF GARAGE,Cat,Non Residential,Other animal assistance,Hounslow
2011,1,1,260,DEER WITH HEAD TRAPPED IN METAL FENCING,Deer,Dwelling,Other animal assistance,Havering
2011,1,1,260,CAT STUCK UNDER CAR ENGINE,Cat,Road Vehicle,Other animal assistance,Bromley
2011,1,1,260,DOG IN LAKE,Dog,Outdoor,Animal rescue from water,Camden
2011,1,1,260,CAT TRAPPED BEHIND FRIDGE,Cat,Dwelling,Other animal assistance,Greenwich
2011,1,1,260,KITTEN IN DISTRESS STUCK UP TREE,Cat,Outdoor,Animal rescue from height,Waltham Forest
2011,1,1,260,CAT TRAPPED UNDER RAILWAY BRIDGE,Cat,Outdoor Structure,Animal rescue from height,Hammersmith and Fulham
2011,1,1,260,CAT TRAPPED IN WALL,Cat,Dwelling,Animal rescue from below ground,Merton
2011,1,1,260,PUPPY WITH HEAD STUCK IN PIPE,Dog,Dwelling,Other animal assistance,Newham
2011,1,1,260,ASSIST RSPCA WITH BIRD TRAPPED ON WALL,Bird,Outdoor Structure,Animal rescue from height,Westminster
2011,1,1,260,HORSE STUCK IN FEEDER,Horse,Outdoor,Other animal assistance,Sutton
